query_basename,run_id,budget_frac,budget_n,T_true,T_hat,Qerror,n_product,n_review,oracle_cost,method
query_3_109.graph,2,0.1,846,1021.0,1071.8151815181518,0.04977001128124565,515,139,654,Exact_structureO
query_3_109.graph,3,0.1,846,1021.0,1027.7508196721312,0.006611968337053113,525,135,660,Exact_structureO
query_3_109.graph,4,0.1,846,1021.0,1066.9795479009688,0.04503383731730537,518,135,653,Exact_structureO
query_3_109.graph,5,0.1,846,1021.0,1046.0422691879867,0.02452719802936991,514,139,653,Exact_structureO
query_3_100.graph,1,0.1,873,930.0,1009.4012944983818,0.08537773601976542,509,120,629,Exact_structureO
query_3_100.graph,2,0.1,873,930.0,963.5209580838323,0.03604404095035729,503,106,609,Exact_structureO
query_3_100.graph,3,0.1,873,930.0,842.4082568807339,0.09418467002071622,516,101,617,Exact_structureO
query_3_100.graph,4,0.1,873,930.0,983.689538807649,0.05773068688994516,506,112,618,Exact_structureO
query_3_100.graph,5,0.1,873,930.0,893.7979094076655,0.03892697913154243,511,109,620,Exact_structureO
query_3_102.graph,1,0.1,902,764.0,797.0048309178744,0.04320004046842201,520,80,600,Exact_structureO
query_3_102.graph,2,0.1,902,764.0,739.7236981934112,0.03177526414474971,523,96,619,Exact_structureO
query_3_102.graph,3,0.1,902,764.0,665.2813852813853,0.1292128464903334,531,78,609,Exact_structureO
query_3_102.graph,4,0.1,902,764.0,801.2513034410845,0.048758250577335696,518,101,619,Exact_structureO
query_3_102.graph,5,0.1,902,764.0,725.9100642398287,0.049855936858863,513,87,600,Exact_structureO
query_3_0.graph,1,0.1,902,764.0,821.8181818181819,0.07567824845311763,533,98,631,Exact_structureO
query_3_0.graph,2,0.1,902,764.0,767.6323676323676,0.004754407895769134,533,96,629,Exact_structureO
query_3_0.graph,3,0.1,902,764.0,756.5254237288135,0.009783476794746717,529,88,617,Exact_structureO
query_3_0.graph,4,0.1,902,764.0,615.9329140461216,0.19380508632706597,531,84,615,Exact_structureO
query_3_0.graph,5,0.1,902,764.0,799.813736903376,0.046876618983476476,509,90,599,Exact_structureO
query_3_118.graph,1,0.1,831,1019.0,1050.2208201892745,0.030638685171025016,510,149,659,Exact_structureO
query_3_118.graph,2,0.1,831,1019.0,1133.0816831683169,0.11195454677950627,494,124,618,Exact_structureO
query_3_118.graph,3,0.1,831,1019.0,983.0314960629921,0.03529784488420793,515,123,638,Exact_structureO
query_3_118.graph,4,0.1,831,1019.0,979.1764705882352,0.03908099059054441,514,128,642,Exact_structureO
query_3_118.graph,5,0.1,831,1019.0,1050.4757281553398,0.030888840191697513,513,144,657,Exact_structureO
query_3_112.graph,1,0.1,840,1038.0,1135.2141327623126,0.0936552338750603,513,135,648,Exact_structureO
query_3_112.graph,2,0.1,840,1038.0,1043.4213547646384,0.00522288512970945,520,128,648,Exact_structureO
query_3_112.graph,3,0.1,840,1038.0,1063.2671480144404,0.024342146449364555,506,136,642,Exact_structureO
query_3_112.graph,4,0.1,840,1038.0,1081.6450471698113,0.042047251608681384,496,133,629,Exact_structureO
query_3_112.graph,5,0.1,840,1038.0,1132.5974025974026,0.09113429922678479,515,145,660,Exact_structureO
query_3_104.graph,1,0.1,899,768.0,809.8715203426124,0.05452020877944319,531,100,631,Exact_structureO
query_3_104.graph,2,0.1,899,768.0,937.1719457013575,0.22027597096530918,518,94,612,Exact_structureO
query_3_104.graph,3,0.1,899,768.0,736.1310190369541,0.041496068962299404,528,93,621,Exact_structureO
query_3_104.graph,4,0.1,899,768.0,698.4229576008273,0.09059510729058944,528,98,626,Exact_structureO
query_3_104.graph,5,0.1,899,768.0,819.4460929772503,0.06698710023079461,525,109,634,Exact_structureO
query_3_106.graph,1,0.1,902,764.0,787.3242392444911,0.03052910895875796,528,98,626,Exact_structureO
query_3_106.graph,2,0.1,902,764.0,854.1732283464567,0.11802778579379143,523,95,618,Exact_structureO
query_3_106.graph,3,0.1,902,764.0,732.7157894736843,0.0409479195370625,527,91,618,Exact_structureO
query_3_106.graph,4,0.1,902,764.0,566.7420349434738,0.2581910537389087,540,90,630,Exact_structureO
query_3_106.graph,5,0.1,902,764.0,603.9248434237995,0.2095224562515713,516,82,598,Exact_structureO
query_3_114.graph,1,0.1,1091,10112.0,10245.95652173913,0.013247282608695614,0,1091,1091,Exact_structureO
query_3_114.graph,2,0.1,1091,10112.0,10170.036689419796,0.005739387798634884,0,1091,1091,Exact_structureO
query_3_114.graph,3,0.1,1091,10112.0,10025.66869037294,0.008537510841283569,0,1091,1091,Exact_structureO
query_3_114.graph,4,0.1,1091,10112.0,10195.415305245057,0.008249140154772202,0,1091,1091,Exact_structureO
query_3_114.graph,5,0.1,1091,10112.0,10217.401909722223,0.010423448350694484,0,1091,1091,Exact_structureO
query_3_113.graph,1,0.1,842,952.0,1017.8272189349112,0.06914623837700759,507,118,625,Exact_structureO
query_3_113.graph,2,0.1,842,952.0,886.5185185185185,0.06878306878306882,505,111,616,Exact_structureO
query_3_113.graph,3,0.1,842,952.0,919.4988399071925,0.034139874047066684,498,116,614,Exact_structureO
query_3_113.graph,4,0.1,842,952.0,950.6666666666666,0.0014005602240896758,507,103,610,Exact_structureO
query_3_113.graph,5,0.1,842,952.0,1044.2407407407406,0.09689153439153429,494,124,618,Exact_structureO
query_3_125.graph,1,0.1,1096,10070.0,10014.98626609442,0.005463131470266138,0,1096,1096,Exact_structureO
query_3_125.graph,2,0.1,1096,10070.0,10007.151384083045,0.006241173378049173,0,1096,1096,Exact_structureO
query_3_125.graph,3,0.1,1096,10070.0,9923.413763806288,0.014556726533635796,0,1096,1096,Exact_structureO
query_3_125.graph,4,0.1,1096,10070.0,10096.17626827171,0.0025994308114906453,0,1096,1096,Exact_structureO
query_3_125.graph,5,0.1,1096,10070.0,9908.647659574468,0.016023072534809536,0,1096,1096,Exact_structureO
query_3_120.graph,1,0.1,857,861.0,795.1258278145696,0.07650891078447206,521,99,620,Exact_structureO
query_3_120.graph,2,0.1,857,861.0,968.8769574944072,0.12529263355912565,518,116,634,Exact_structureO
query_3_120.graph,3,0.1,857,861.0,854.7189249720045,0.007295092947729947,518,110,628,Exact_structureO
query_3_120.graph,4,0.1,857,861.0,904.3412322274881,0.050338248812413645,505,107,612,Exact_structureO
query_3_120.graph,5,0.1,857,861.0,693.9620379620379,0.19400460167010694,524,103,627,Exact_structureO
query_3_124.graph,1,0.1,822,834.0,862.6626506024096,0.034367686573632615,491,99,590,Exact_structureO
query_3_124.graph,2,0.1,822,834.0,937.7212121212121,0.12436596177603375,484,114,598,Exact_structureO
query_3_124.graph,3,0.1,822,834.0,772.4565469293163,0.07379310919746242,489,102,591,Exact_structureO
query_3_124.graph,4,0.1,822,834.0,819.004854368932,0.017979790924541966,494,100,594,Exact_structureO
query_3_124.graph,5,0.1,822,834.0,811.973203410475,0.026411027085761415,491,97,588,Exact_structureO
query_3_115.graph,1,0.1,899,768.0,608.5744456177403,0.2075853572685674,524,80,604,Exact_structureO
query_3_115.graph,2,0.1,899,768.0,769.2198177676538,0.0015883043849658958,517,85,602,Exact_structureO
query_3_115.graph,3,0.1,899,768.0,683.3316008316008,0.11024531141718648,523,92,615,Exact_structureO
query_3_115.graph,4,0.1,899,768.0,883.4336677814939,0.15030425492382019,517,101,618,Exact_structureO
query_3_115.graph,5,0.1,899,768.0,703.515625,0.08396402994791667,529,87,616,Exact_structureO
query_3_123.graph,1,0.1,1113,10197.0,10195.688245315161,0.00012864123613208673,0,1113,1113,Exact_structureO
query_3_123.graph,2,0.1,1113,10197.0,10366.183290707588,0.016591476974363806,0,1113,1113,Exact_structureO
query_3_123.graph,3,0.1,1113,10197.0,10255.478297161937,0.005734853109928117,0,1113,1113,Exact_structureO
query_3_123.graph,4,0.1,1113,10197.0,10320.203908241292,0.012082368171157407,0,1113,1113,Exact_structureO
query_3_123.graph,5,0.1,1113,10197.0,10122.4,0.007315877218789876,0,1113,1113,Exact_structureO
query_3_116.graph,1,0.1,897,739.0,744.9373007438895,0.008034236459931695,521,95,616,Exact_structureO
query_3_116.graph,2,0.1,897,739.0,647.5105590062112,0.12380167928794152,506,75,581,Exact_structureO
query_3_116.graph,3,0.1,897,739.0,720.212543554007,0.025422809805132653,510,79,589,Exact_structureO
query_3_116.graph,4,0.1,897,739.0,646.124183006536,0.12567769552566171,527,80,607,Exact_structureO
query_3_116.graph,5,0.1,897,739.0,860.3471741637832,0.1642045658508568,494,95,589,Exact_structureO
query_3_121.graph,1,0.1,850,1069.0,1140.9795454545454,0.06733353176290492,512,141,653,Exact_structureO
query_3_121.graph,2,0.1,850,1069.0,945.4444444444445,0.11558050098742333,530,127,657,Exact_structureO
query_3_121.graph,3,0.1,850,1069.0,926.4556025369978,0.13334368331431445,532,116,648,Exact_structureO
query_3_121.graph,4,0.1,850,1069.0,1056.9073684210525,0.011312096893309144,511,140,651,Exact_structureO
query_3_121.graph,5,0.1,850,1069.0,1025.514657980456,0.0406785238723518,516,130,646,Exact_structureO
query_3_117.graph,1,0.1,902,764.0,735.5888650963598,0.03718734935031444,529,85,614,Exact_structureO
query_3_117.graph,2,0.1,902,764.0,685.9875259875259,0.10211056807915453,531,89,620,Exact_structureO
query_3_117.graph,3,0.1,902,764.0,666.2131519274376,0.12799325663947958,512,79,591,Exact_structureO
query_3_117.graph,4,0.1,902,764.0,736.7400881057268,0.03568051295061932,514,98,612,Exact_structureO
query_3_117.graph,5,0.1,902,764.0,712.2424242424242,0.0677455180072981,528,105,633,Exact_structureO
query_3_12.graph,1,0.1,842,952.0,1003.5752625437573,0.05417569594932487,492,116,608,Exact_structureO
query_3_12.graph,2,0.1,842,952.0,1050.2131736526946,0.10316509837467926,496,115,611,Exact_structureO
query_3_12.graph,3,0.1,842,952.0,1031.1131428571427,0.08310204081632641,512,121,633,Exact_structureO
query_3_12.graph,4,0.1,842,952.0,886.586129753915,0.0687120485778204,519,110,629,Exact_structureO
query_3_12.graph,5,0.1,842,952.0,994.9558998808105,0.04512174357227997,511,117,628,Exact_structureO
query_3_122.graph,1,0.1,862,839.0,797.9497487437186,0.04892759386922694,528,108,636,Exact_structureO
query_3_122.graph,2,0.1,862,839.0,898.5683297180043,0.07099920109416483,521,116,637,Exact_structureO
query_3_122.graph,3,0.1,862,839.0,859.3432203389831,0.024246984909395815,519,112,631,Exact_structureO
query_3_122.graph,4,0.1,862,839.0,981.7974971558589,0.17019963904154814,509,116,625,Exact_structureO
query_3_122.graph,5,0.1,862,839.0,745.103825136612,0.11191439197066502,524,107,631,Exact_structureO
query_3_126.graph,1,0.1,862,839.0,726.7368421052631,0.13380590929050878,527,101,628,Exact_structureO
query_3_126.graph,2,0.1,862,839.0,737.1458333333334,0.12139948351211756,537,98,635,Exact_structureO
query_3_126.graph,3,0.1,862,839.0,870.827664399093,0.037935237662804544,520,102,622,Exact_structureO
query_3_126.graph,4,0.1,862,839.0,876.1899563318777,0.0443265272132035,514,113,627,Exact_structureO
query_3_126.graph,5,0.1,862,839.0,915.3030303030303,0.0909452089428251,515,123,638,Exact_structureO
query_3_127.graph,1,0.1,1112,10197.0,10495.872773536896,0.029309872858379493,0,1112,1112,Exact_structureO
query_3_127.graph,2,0.1,1112,10197.0,10026.301265822785,0.016740093574307606,0,1112,1112,Exact_structureO
query_3_127.graph,3,0.1,1112,10197.0,9929.38813559322,0.02624417617012643,0,1112,1112,Exact_structureO
query_3_127.graph,4,0.1,1112,10197.0,10177.41304347826,0.0019208548123702972,0,1112,1112,Exact_structureO
query_3_127.graph,5,0.1,1112,10197.0,10067.063078216988,0.012742661741984084,0,1112,1112,Exact_structureO
query_3_129.graph,1,0.1,849,1007.0,842.7249443207127,0.16313312381259915,521,115,636,Exact_structureO
query_3_129.graph,2,0.1,849,1007.0,920.4278350515464,0.08597037234205922,519,126,645,Exact_structureO
query_3_129.graph,3,0.1,849,1007.0,1209.3155555555556,0.2009091912170364,511,143,654,Exact_structureO
query_3_129.graph,4,0.1,849,1007.0,917.0774869109947,0.08929743107150476,526,124,650,Exact_structureO
query_3_129.graph,5,0.1,849,1007.0,940.6789587852495,0.06586002106727953,510,124,634,Exact_structureO
query_3_132.graph,1,0.1,897,739.0,725.0658174097665,0.01885545682034302,515,93,608,Exact_structureO
query_3_132.graph,2,0.1,897,739.0,906.8514739229025,0.22713325294032818,500,103,603,Exact_structureO
query_3_132.graph,3,0.1,897,739.0,703.3304347826087,0.048267341295522764,516,90,606,Exact_structureO
query_3_132.graph,4,0.1,897,739.0,687.780612244898,0.06930904973626799,526,89,615,Exact_structureO
query_3_132.graph,5,0.1,897,739.0,662.8977871443625,0.10297999033239175,521,91,612,Exact_structureO
query_3_119.graph,1,0.1,845,1021.0,1052.1382289416847,0.030497775652972285,507,133,640,Exact_structureO
query_3_119.graph,2,0.1,845,1021.0,1127.7046979865772,0.10450998823367015,515,139,654,Exact_structureO
query_3_119.graph,3,0.1,845,1021.0,1084.944320712695,0.0626291094149803,512,134,646,Exact_structureO
query_3_119.graph,4,0.1,845,1021.0,991.3066088840736,0.029082655353502816,510,129,639,Exact_structureO
query_3_119.graph,5,0.1,845,1021.0,1027.1751295336787,0.006048119033965453,519,141,660,Exact_structureO
query_3_128.graph,1,0.1,1121,10398.0,10491.27049180328,0.008970041527532177,0,1121,1121,Exact_structureO
query_3_128.graph,2,0.1,1121,10398.0,10397.48743718593,4.929436565401102e-05,0,1121,1121,Exact_structureO
query_3_128.graph,3,0.1,1121,10398.0,10171.551724137931,0.021778060767654244,0,1121,1121,Exact_structureO
query_3_128.graph,4,0.1,1121,10398.0,10379.050632911392,0.001822404990248864,0,1121,1121,Exact_structureO
query_3_128.graph,5,0.1,1121,10398.0,10221.42857142857,0.016981287610254796,0,1121,1121,Exact_structureO
query_3_131.graph,1,0.1,873,930.0,807.5337837837837,0.13168410345829704,519,98,617,Exact_structureO
query_3_131.graph,2,0.1,873,930.0,977.3823529411765,0.05094876660341555,510,108,618,Exact_structureO
query_3_131.graph,3,0.1,873,930.0,901.4395734597157,0.03071013606482184,499,102,601,Exact_structureO
query_3_131.graph,4,0.1,873,930.0,1059.6998867497168,0.1394622438168998,509,116,625,Exact_structureO
query_3_131.graph,5,0.1,873,930.0,935.5116279069767,0.005926481620405099,522,109,631,Exact_structureO
query_3_135.graph,1,0.1,1094,10072.0,9966.380952380952,0.010486402662733093,0,1094,1094,Exact_structureO
query_3_135.graph,2,0.1,1094,10072.0,9996.617773943055,0.007484335390880163,0,1094,1094,Exact_structureO
query_3_135.graph,3,0.1,1094,10072.0,10185.407905803197,0.011259720592056854,0,1094,1094,Exact_structureO
query_3_135.graph,4,0.1,1094,10072.0,10187.674118658642,0.011484721868411669,0,1094,1094,Exact_structureO
query_3_135.graph,5,0.1,1094,10072.0,9880.832618025752,0.018980081609834016,0,1094,1094,Exact_structureO
query_3_138.graph,1,0.1,1090,10112.0,10039.509871244636,0.007168723175965576,0,1090,1090,Exact_structureO
