query_basename,method,T_true,T_hat,Qerror,AbsRelativeError,SuccessRate,n_post,trials
query_cycle_6_116.graph,Uniform,626370.0,384927.77501802566,-0.3854626258951967,0.3854626258951967,0.001990895687827556,1000,92923
query_cycle_6_118.graph,Uniform,626370.0,139085.86230072074,-0.7779493553319591,0.7779493553319591,0.002228985868003304,1000,88381
query_cycle_6_119.graph,Uniform,976115.0,2535047.7538659796,1.597078985433048,1.597078985433048,0.017933848797250858,1000,9312
query_cycle_6_120.graph,Uniform,336746.0,215965.11883503402,-0.3586705741566818,0.3586705741566818,0.0027636054421768708,1000,65856
query_cycle_6_121.graph,Uniform,116775.0,229116.8629001481,0.9620369334202362,0.9620369334202362,0.0022440349886271695,1000,65507
query_cycle_6_122.graph,Uniform,2573014.0,398211.44533004536,-0.8452354144477857,0.8452354144477857,0.007486018759082302,1000,22709
query_cycle_6_123.graph,Uniform,626370.0,1102527.7623571395,0.7601860918580703,0.7601860918580703,0.0018421179534165984,1000,103685
query_cycle_6_124.graph,Uniform,2399067.0,1133875.984382573,-0.5273679374596153,0.5273679374596153,0.00813183262426625,1000,18569
query_cycle_6_125.graph,Uniform,5454872.0,8045124.556581986,0.4748512076144016,0.4748512076144016,0.09584295612009237,1000,1732
query_cycle_6_126.graph,Uniform,626370.0,1604030.1634756662,1.5608349114352,1.5608349114352,0.0023169601482854493,1000,88478
query_cycle_6_127.graph,Uniform,1163.0,621.535628,-0.46557555631986247,0.46557555631986247,0.000278,565,500000
query_cycle_6_128.graph,Uniform,5454872.0,7384602.076605774,0.353762668785954,0.353762668785954,0.09428403064230996,1000,1697
query_cycle_6_129.graph,Uniform,2286698.0,2081940.5260060658,-0.08954285786489262,0.08954285786489262,0.007333303155131049,1000,22091
query_cycle_6_130.graph,Uniform,42698.0,31547.667744708724,-0.26114413450960877,0.26114413450960877,0.004380398739100176,1000,48854
query_cycle_6_132.graph,Uniform,67470.0,18374.433809304468,-0.7276651280672229,0.7276651280672229,0.0032243205895900505,1000,43420
query_cycle_6_133.graph,Uniform,2573014.0,1151688.3245423518,-0.5523971791283095,0.5523971791283095,0.010032061226600476,1000,19338
query_cycle_6_135.graph,Uniform,2399067.0,776284.1103139013,-0.6764224966147668,0.6764224966147668,0.008856502242152467,1000,17840
query_cycle_6_136.graph,Uniform,847026.0,430356.8796367831,-0.4919201067773798,0.4919201067773798,0.0019155668913841822,1000,94489
query_cycle_6_138.graph,Uniform,111915.0,56322.57276385175,-0.49673794608540633,0.49673794608540633,0.0035738385024866918,1000,40013
query_cycle_6_140.graph,Uniform,336746.0,148953.0571160071,-0.5576694092401777,0.5576694092401777,0.0022971703038529813,1000,67039
query_cycle_6_142.graph,Uniform,976115.0,702881.4902560964,-0.27991938423638985,0.27991938423638985,0.015610651974288337,1000,9801
query_cycle_6_143.graph,Uniform,557230.0,537815.604778643,-0.0348409009230605,0.0348409009230605,0.0024300100591114074,1000,88477
query_cycle_6_145.graph,Uniform,2573014.0,3835228.2963340124,0.4905586585747347,0.4905586585747347,0.00860488798370672,1000,19640
query_cycle_6_147.graph,Uniform,2399067.0,1259470.4048473968,-0.4750165773413595,0.4750165773413595,0.011028468838163632,1000,15596
query_cycle_6_153.graph,Uniform,111915.0,78638.24381188118,-0.29733955401973655,0.29733955401973655,0.015293493635077794,1000,11312
query_cycle_6_154.graph,Uniform,557230.0,2243041.0583559647,3.02534152568233,3.02534152568233,0.002185864741339339,1000,90582
query_cycle_6_155.graph,Uniform,210455.0,58570.61307814613,-0.7216953121658021,0.7216953121658021,0.0006466693561783621,1000,337112
query_cycle_6_156.graph,Uniform,2286698.0,660906.1834076933,-0.710977932631378,0.710977932631378,0.009827565416616424,1000,16586
query_cycle_6_157.graph,Uniform,111915.0,84731.81762961892,-0.24289132261431515,0.24289132261431515,0.003615590425916552,1000,41487
query_cycle_6_160.graph,Uniform,5454872.0,1917739.2372634644,-0.6484355201618912,0.6484355201618912,0.06477438136826782,1000,2748
query_cycle_6_161.graph,Uniform,2802.0,1449.781256,-0.4825905581727338,0.4825905581727338,0.000356,603,500000
query_cycle_6_164.graph,Uniform,42698.0,31737.301652288344,-0.2567028513680185,0.2567028513680185,0.0042821632235289205,1000,47873
query_cycle_6_165.graph,Uniform,1358928.0,597978.331276796,-0.5599631979937156,0.5599631979937156,0.008156436264770469,1000,19126
query_cycle_6_167.graph,Uniform,116775.0,979781.5504276905,7.39033654829964,7.39033654829964,0.0018699025263576685,1000,75405
query_cycle_6_172.graph,Uniform,210455.0,716135.8375197448,2.4027979260162255,2.4027979260162255,0.0007619165608449221,1000,322870
query_cycle_6_173.graph,Uniform,42698.0,53816.11952370254,0.26038970264889544,0.26038970264889544,0.004779314147995343,1000,48961
query_cycle_6_174.graph,Uniform,5454872.0,1846733.7075812274,-0.6614524213251516,0.6614524213251516,0.10288808664259928,1000,1662
query_cycle_6_175.graph,Uniform,1276776.0,787401.9743464452,-0.38328886637401927,0.38328886637401927,0.010200342047397996,1000,16372
query_cycle_6_176.graph,Uniform,116775.0,52707.08801431127,-0.548644076092389,0.548644076092389,0.0035778175313059034,1000,39130
query_cycle_6_178.graph,Uniform,2286698.0,4473626.64714946,0.9563696855244813,0.9563696855244813,0.008309487123046445,1000,18172
query_cycle_6_180.graph,Uniform,65084.0,27815.476388,-0.5726218980394567,0.5726218980394567,0.000498,889,500000
query_cycle_6_181.graph,Uniform,210455.0,173811.79795850924,-0.17411419087924146,0.17411419087924146,0.0007264315065503544,1000,320746
query_cycle_6_182.graph,Uniform,5454872.0,2797480.3463077485,-0.4871593052398391,0.4871593052398391,0.05747544561658785,1000,2749
query_cycle_6_184.graph,Uniform,4902.0,2099.0776437117383,-0.5717915863501146,0.5717915863501146,0.0009906774709782305,1000,196835
query_cycle_6_186.graph,Uniform,1163.0,1561.48734,0.3426374376612209,0.3426374376612209,0.00042,915,500000
query_cycle_6_187.graph,Uniform,116775.0,230494.19360744927,0.973831672938979,0.973831672938979,0.001948629420380833,1000,76464
query_cycle_6_190.graph,Uniform,5454872.0,5917736.589669182,0.08485342821411428,0.08485342821411428,0.0975043528728961,1000,1723
query_cycle_6_202.graph,Uniform,557230.0,295722.2965504565,-0.4692993978241364,0.4692993978241364,0.0016105455723126208,1000,114247
query_cycle_6_39.graph,Uniform,5454872.0,4311474.58577633,-0.2096103106037447,0.2096103106037447,0.04017372421281216,1000,3684
query_cycle_6_45.graph,Uniform,2286698.0,1847496.6481861738,-0.19206793018309642,0.19206793018309642,0.008555783709787816,1000,20454
query_cycle_6_54.graph,Uniform,2286698.0,885190.5775359067,-0.6128957223315423,0.6128957223315423,0.009593806104129264,1000,17824
query_cycle_6_58.graph,Uniform,849090.0,585508.8474541957,-0.31042781394882085,0.31042781394882085,0.01599352161149914,1000,9879
query_cycle_6_59.graph,Uniform,116775.0,273659.76152647194,1.3434790111451247,1.3434790111451247,0.003846347227110463,1000,39778
query_cycle_6_60.graph,Uniform,1030376.0,773907.487452443,-0.2489076924807614,0.2489076924807614,0.0013306595198380718,1000,160071
query_cycle_6_61.graph,Uniform,557230.0,402784.0788562657,-0.2771672758891917,0.2771672758891917,0.001681962180345537,1000,122476
query_cycle_6_62.graph,Uniform,345968.0,413783.38968303293,0.19601636475926368,0.19601636475926368,0.0025415075912279144,1000,90104
query_cycle_6_63.graph,Uniform,307008.0,342584.80107452435,0.11588232578474943,0.11588232578474943,0.00537262178404276,1000,36109
query_cycle_6_65.graph,Uniform,122652.0,90163.04828545707,-0.2648872559317657,0.2648872559317657,0.005483263769539242,1000,24438
query_cycle_6_66.graph,Uniform,532012.0,1215438.8870835048,1.2846080296750915,1.2846080296750915,0.0028207087030616444,1000,68068
query_cycle_6_68.graph,Uniform,5454872.0,9844917.207894025,0.8047934411465614,0.8047934411465614,0.04731008380643417,1000,3699
query_cycle_6_72.graph,Uniform,4902.0,4644.76718005503,-0.05247507546817019,0.05247507546817019,0.0015770753640695254,1000,119208
query_cycle_6_73.graph,Uniform,1096.0,681.977632,-0.3777576350364964,0.3777576350364964,0.000358,408,500000
query_cycle_6_76.graph,Uniform,5454872.0,2508723.1304023843,-0.5400949590746796,0.5400949590746796,0.05141579731743666,1000,2684
query_cycle_6_82.graph,Uniform,44732.0,95684.0453964376,1.139051359126299,1.139051359126299,0.0025851538308570778,1000,70402
query_cycle_6_87.graph,Uniform,5454872.0,2499203.8308270676,-0.5418400595234741,0.5418400595234741,0.04645542427497315,1000,3724
query_cycle_6_88.graph,Uniform,2802.0,9874.95012,2.524250578158458,2.524250578158458,0.000358,628,500000
query_cycle_6_89.graph,Uniform,4902.0,9126.564106025398,0.8618041831957157,0.8618041831957157,0.0009690389640443155,1000,207422
query_cycle_6_92.graph,Uniform,5454872.0,2566068.341801386,-0.529582299676072,0.529582299676072,0.09353348729792148,1000,1732
query_cycle_6_96.graph,Uniform,44732.0,83141.49258400928,0.8586580654567039,0.8586580654567039,0.002447856315179606,1000,69040
query_cycle_8_222.graph,Uniform,2532424.0,457064.87316427624,-0.819514870667678,0.819514870667678,0.0006759898422690368,1000,279590
query_cycle_8_223.graph,Uniform,30140.0,7463.553944,-0.7523704729927008,0.7523704729927008,5.2e-05,107,500000
query_cycle_8_225.graph,Uniform,2517349.0,8804969.078750648,2.4977148892547865,2.4977148892547865,0.0010491803278688525,1000,144875
query_cycle_8_232.graph,Uniform,138802.0,4935.40796,-0.9644428181150126,0.9644428181150126,7.8e-05,284,500000
query_cycle_8_249.graph,Uniform,634306.0,1001411.638724,0.5787516415168703,0.5787516415168703,0.00027,890,500000
query_cycle_8_250.graph,Uniform,634306.0,128027.49218,-0.7981613098725221,0.7981613098725221,0.00022,896,500000
query_cycle_8_251.graph,Uniform,2416537.0,290505.6760696768,-0.8797843045359219,0.8797843045359219,0.0008810904790399412,1000,212237
query_cycle_8_254.graph,Uniform,450134.0,307945.8206055344,-0.31587967004151113,0.31587967004151113,0.0012441037423699382,1000,188891
query_cycle_8_261.graph,Uniform,375112.0,221962.3405454762,-0.40827715310233686,0.40827715310233686,0.0013034790318525282,1000,151134
query_cycle_8_262.graph,Uniform,1157959.0,471160.30070518085,-0.5931114135257113,0.5931114135257113,0.001719953370153076,1000,104654
query_cycle_8_264.graph,Uniform,634306.0,63925.48092,-0.8992198072854427,0.8992198072854427,0.000238,883,500000
query_cycle_8_265.graph,Uniform,2416537.0,184743.22843878015,-0.9235504242480954,0.9235504242480954,0.001411015020482476,1000,109850
query_cycle_8_268.graph,Uniform,405896.0,235227.38454321568,-0.4204737554860957,0.4204737554860957,0.001365410712191526,1000,119378
query_cycle_8_270.graph,Uniform,621940.0,192989.168988,-0.6896980914750619,0.6896980914750619,0.000142,369,500000
query_cycle_8_274.graph,Uniform,946374.0,234249.69853810055,-0.7524766122715749,0.7524766122715749,0.0016374624396502245,1000,118476
query_cycle_8_281.graph,Uniform,563140.0,608506.8781237226,0.08056056775175377,0.08056056775175377,0.0009396420903277942,1000,212847
query_cycle_8_292.graph,Uniform,71096.0,70378.81484079605,-0.010087559907785891,0.010087559907785891,0.0005448266025033964,1000,427659
query_cycle_8_302.graph,Uniform,2416537.0,260349.08422033823,-0.8922635638434925,0.8922635638434925,0.001145190643171024,1000,112645
query_cycle_8_304.graph,Uniform,34491.0,73218.087628,1.1228171879040907,1.1228171879040907,0.000286,835,500000
query_cycle_8_309.graph,Uniform,671120.0,827639.636964,0.23322153558827027,0.23322153558827027,0.000328,861,500000
query_cycle_8_314.graph,Uniform,5151072.0,1532483.6835174386,-0.7024922805355005,0.7024922805355005,0.0012228768936905616,1000,197894
query_cycle_8_316.graph,Uniform,946374.0,673496.9099269585,-0.2883395888655452,0.2883395888655452,0.0014214397643492632,1000,116783
query_cycle_8_318.graph,Uniform,2416537.0,1925046.789298515,-0.2033861723207569,0.2033861723207569,0.0012343647136273865,1000,109368
query_cycle_8_326.graph,Uniform,1237604.0,816296.2437495788,-0.3404221029104796,0.3404221029104796,0.005795538782936855,1000,29678
query_cycle_8_329.graph,Uniform,2416537.0,1190312.0765693851,-0.5074306428706098,0.5074306428706098,0.0008119474879804403,1000,219226
query_cycle_8_332.graph,Uniform,26294.0,351452.145464,12.366248781623185,12.366248781623185,3.8e-05,143,500000
query_cycle_8_335.graph,Uniform,1237604.0,389268.74655150186,-0.6854658303047648,0.6854658303047648,0.010248807528683769,1000,15514
query_cycle_8_337.graph,Uniform,662563.0,813218.472472,0.22738286392690213,0.22738286392690213,0.000274,951,500000
query_cycle_8_342.graph,Uniform,946374.0,690112.0193391058,-0.27078298924198485,0.27078298924198485,0.0012157625022088708,1000,141475
query_cycle_8_347.graph,Uniform,3414886.0,9881173.965601014,1.8935589549990874,1.8935589549990874,0.0003623546463748065,1000,485712
query_cycle_8_355.graph,Uniform,946374.0,316670.21936639736,-0.6653857572519983,0.6653857572519983,0.0013523058106082791,1000,116098
query_cycle_8_362.graph,Uniform,563140.0,258345.16026664243,-0.5412416801032737,0.5412416801032737,0.0008867894329306011,1000,231171
query_cycle_8_372.graph,Uniform,558704.0,560514.4434124675,0.0032404339551309605,0.0032404339551309605,0.001004748047174146,1000,163225
query_cycle_8_375.graph,Uniform,621940.0,34248.787692,-0.9449323283725117,0.9449323283725117,0.00012,361,500000
query_cycle_8_376.graph,Uniform,946374.0,1648894.9471776283,0.7423290867855925,0.7423290867855925,0.0021146210944243053,1000,69516
query_cycle_8_378.graph,Uniform,666246.0,3312876.660252263,3.972452607974026,3.972452607974026,0.0009575024196344929,1000,193211
query_cycle_8_383.graph,Uniform,575815.0,416216.81570331904,-0.27716920242904575,0.27716920242904575,0.0019191691126665162,1000,70864
query_cycle_8_387.graph,Uniform,249078.0,59985.919056,-0.7591681358610555,0.7591681358610555,0.00032,810,500000
query_cycle_8_543.graph,Uniform,946374.0,1882876.0104755228,0.9895686171381746,0.9895686171381746,0.0010997924141818232,1000,145482
query_cycle_8_592.graph,Uniform,1818232.0,959192.1418137328,-0.4724588821373,0.4724588821373,0.00045549882417745386,1000,377608
query_path_4_0.graph,Uniform,3582058.0,1872601.5808580858,-0.47722745392227434,0.47722745392227434,0.12871287128712872,1000,1212
query_path_4_1.graph,Uniform,3582058.0,4079088.235759494,0.1387554963541891,0.1387554963541891,0.1305379746835443,1000,1264
query_path_4_10.graph,Uniform,491800.0,654192.2866502866,0.33019985085458853,0.33019985085458853,0.12203112203112203,1000,1221
query_path_4_11.graph,Uniform,130348.0,145759.87246984793,0.11823635552404282,0.11823635552404282,0.013004719454640797,1000,9535
query_path_4_12.graph,Uniform,72824.0,24749.72732718342,-0.6601432587171342,0.6601432587171342,0.020726009344674733,1000,8347
query_path_4_13.graph,Uniform,443091.0,335847.736651947,-0.2420343977829678,0.2420343977829678,0.06784423926134082,1000,2491
query_path_4_14.graph,Uniform,2487494.0,1643148.0076045627,-0.33943639357338645,0.33943639357338645,0.12547528517110265,1000,1315
query_path_4_15.graph,Uniform,370871.0,294564.9498452012,-0.20574822554149227,0.20574822554149227,0.1065015479876161,1000,1615
query_path_4_16.graph,Uniform,130348.0,83947.722463526,-0.3559723013507993,0.3559723013507993,0.013364517206815904,1000,8979
query_path_4_17.graph,Uniform,95992.0,106316.27276200178,0.1075534707267458,0.1075534707267458,0.021902457659493186,1000,7853
query_path_4_18.graph,Uniform,443091.0,136868.2739097169,-0.6911057234073432,0.6911057234073432,0.06579954093343535,1000,2614
query_path_4_19.graph,Uniform,95992.0,81653.22091152814,-0.14937473006575397,0.14937473006575397,0.02546916890080429,1000,7460
query_path_4_2.graph,Uniform,72824.0,90882.00567577155,0.24796778089327076,0.24796778089327076,0.01998344566631193,1000,8457
query_path_4_20.graph,Uniform,130348.0,69068.20663568572,-0.4701245386527931,0.4701245386527931,0.014373716632443531,1000,9253
query_path_4_21.graph,Uniform,4396.0,5732.5251607182445,0.304032111173395,0.304032111173395,0.02128131234759477,1000,9022
query_path_4_3.graph,Uniform,2487494.0,1257991.7668997669,-0.4942734467300155,0.4942734467300155,0.10178710178710179,1000,1287
query_path_4_9.graph,Uniform,491800.0,458872.8051738076,-0.0669524091626523,0.0669524091626523,0.13985448666127728,1000,1237
query_path_6_100.graph,Uniform,1373568.0,391258.04762235336,-0.715152036431867,0.715152036431867,0.003910679162327895,1000,43215
query_path_6_101.graph,Uniform,849090.0,994253.5456961767,0.17096367369322063,0.17096367369322063,0.020445716622367615,1000,9782
query_path_6_102.graph,Uniform,5454872.0,3503456.469005848,-0.35773809742816187,0.35773809742816187,0.10175438596491228,1000,1710
query_path_6_103.graph,Uniform,2573014.0,898803.7770787459,-0.6506805726363145,0.6506805726363145,0.009751494180559924,1000,19074
query_path_6_104.graph,Uniform,2286698.0,983611.895024994,-0.5698549196155356,0.5698549196155356,0.008926446084265651,1000,16804
query_path_6_105.graph,Uniform,5454872.0,3578957.165739711,-0.34389713163943886,0.34389713163943886,0.0917686318131257,1000,1798
query_path_6_107.graph,Uniform,2573014.0,1161433.2961799805,-0.548609803063652,0.548609803063652,0.010392280020556158,1000,17513
query_path_6_110.graph,Uniform,2286698.0,3023762.71112767,0.32232708959717027,0.32232708959717027,0.010680576254346746,1000,16104
query_path_6_113.graph,Uniform,849090.0,735801.8025246041,-0.13342307349679758,0.13342307349679758,0.0185066324347454,1000,9348
query_path_6_114.graph,Uniform,3038468.0,1275787.9790120982,-0.5801213048772941,0.5801213048772941,0.011897600427778892,1000,14961
query_path_6_115.graph,Uniform,1276776.0,299307.86349372385,-0.7655752743678423,0.7655752743678423,0.010656380753138074,1000,15296
query_path_6_116.graph,Uniform,976115.0,537592.1328401151,-0.4492532817955721,0.4492532817955721,0.01487875051376901,1000,12165
query_path_6_117.graph,Uniform,3038468.0,1146188.7223332003,-0.6227741340921805,0.6227741340921805,0.009531419439529707,1000,17521
query_path_6_118.graph,Uniform,766547.0,1791125.5208318697,1.3366153945314112,1.3366153945314112,0.011171221808473266,1000,14233
query_path_6_119.graph,Uniform,2399067.0,1215009.0348454963,-0.49354935279194107,0.49354935279194107,0.010782380013149243,1000,15210
query_path_6_120.graph,Uniform,5454872.0,3002763.9434828684,-0.44952623205771497,0.44952623205771497,0.055810667608618865,1000,2831
query_path_6_122.graph,Uniform,849090.0,1339601.9636113297,0.5776913679484268,0.5776913679484268,0.018686073957513767,1000,10168
query_path_6_123.graph,Uniform,2399067.0,976166.8682476943,-0.5931056247083994,0.5931056247083994,0.010671936758893281,1000,15180
query_path_6_124.graph,Uniform,5454872.0,78788586.17820425,13.443709435932549,13.443709435932549,0.05860178204249486,1000,2918
query_path_6_125.graph,Uniform,5454872.0,8482392.389778536,0.5550121780636715,0.5550121780636715,0.06269165247018739,1000,2935
query_path_6_127.graph,Uniform,499995.0,457704.3108537061,-0.08458222411482896,0.08458222411482896,0.008910174305284848,1000,17957
query_path_6_128.graph,Uniform,976115.0,1949510.6413955928,0.9972141001783528,0.9972141001783528,0.023084994753410283,1000,7624
query_path_6_129.graph,Uniform,766547.0,359916.0362389814,-0.5304710132073032,0.5304710132073032,0.012102980271442564,1000,14294
query_path_6_130.graph,Uniform,2399067.0,1382261.4639878697,-0.42383373870430896,0.42383373870430896,0.010929997472832954,1000,15828
query_path_6_131.graph,Uniform,499995.0,424586.7205141567,-0.15081806715235815,0.15081806715235815,0.011059000636905797,1000,17271
query_path_6_132.graph,Uniform,2399067.0,1583614.399074312,-0.3399040547536555,0.3399040547536555,0.01067112368218051,1000,15556
query_path_6_22.graph,Uniform,1358928.0,1095146.06270911,-0.19411031142995797,0.19411031142995797,0.016442022751171015,1000,10461
query_path_6_27.graph,Uniform,2137791.0,703834.2056360166,-0.6707656615468881,0.6707656615468881,0.003794768159874256,1000,44535
query_path_6_28.graph,Uniform,5454872.0,4582475.137009664,-0.1599298504145167,0.1599298504145167,0.09039226833428084,1000,1759
query_path_6_29.graph,Uniform,2137791.0,7078812.513253587,2.3112743543468874,2.3112743543468874,0.004037948027701192,1000,46063
query_path_6_30.graph,Uniform,2286698.0,2882733.3011989533,0.2606532656253486,0.2606532656253486,0.009676830381595765,1000,16431
query_path_6_31.graph,Uniform,2137791.0,4847132.760955734,1.2673557709597123,1.2673557709597123,0.004140924289731836,1000,45159
query_path_6_32.graph,Uniform,2573014.0,436180.869887665,-0.8304786255000304,0.8304786255000304,0.008779583378776311,1000,18338
query_path_6_34.graph,Uniform,2286698.0,505400.84184514004,-0.7789822522059581,0.7789822522059581,0.010061190868439632,1000,16996
query_path_6_36.graph,Uniform,1358928.0,372772.8013291584,-0.7256861280883472,0.7256861280883472,0.011182823183590006,1000,15649
query_path_6_37.graph,Uniform,849090.0,601981.2506679861,-0.2910277465663403,0.2910277465663403,0.018604651162790697,1000,10105
query_path_6_38.graph,Uniform,2573014.0,1343034.7533562633,-0.4780305302045526,0.4780305302045526,0.009763674692111394,1000,18026
query_path_6_39.graph,Uniform,2286698.0,1223829.8637789218,-0.46480476924415826,0.46480476924415826,0.009586366057163146,1000,16899
query_path_6_40.graph,Uniform,2399067.0,761377.5979294727,-0.6826359589250852,0.6826359589250852,0.010482044645745713,1000,15455
query_path_6_42.graph,Uniform,2286698.0,2111606.774164811,-0.07656945772252795,0.07656945772252795,0.011644925230671333,1000,15715
query_path_6_45.graph,Uniform,2286698.0,668818.6800097041,-0.7075177045636529,0.7075177045636529,0.01024987869966036,1000,16488
query_path_6_48.graph,Uniform,766547.0,193000.1778051957,-0.748221338280372,0.748221338280372,0.01124134621975461,1000,14589
query_path_6_49.graph,Uniform,2573014.0,527253.8027951168,-0.7950831970618439,0.7950831970618439,0.009445948185383638,1000,18103
query_path_6_5.graph,Uniform,766547.0,350017.3764371703,-0.5433843242003813,0.5433843242003813,0.010144731502772893,1000,14786
query_path_6_50.graph,Uniform,1030376.0,386812.18350902223,-0.6245912331915512,0.6245912331915512,0.006234973976909461,1000,37851
query_path_6_51.graph,Uniform,2399067.0,1256531.5152302396,-0.4762415909058648,0.4762415909058648,0.010456582451126843,1000,15397
query_path_6_52.graph,Uniform,2137791.0,785154.7244530357,-0.6327261530930592,0.6327261530930592,0.003646428257622353,1000,45524
query_path_6_53.graph,Uniform,976115.0,637447.918823363,-0.3469540793622032,0.3469540793622032,0.020647716023193326,1000,7071
query_path_6_54.graph,Uniform,1030376.0,1348209.670866665,0.3084637752302703,0.3084637752302703,0.006261660745776574,1000,39127
query_path_6_55.graph,Uniform,1358928.0,4330415.2388416575,2.186640674738954,2.186640674738954,0.011424017003188097,1000,15056
query_path_6_57.graph,Uniform,976115.0,6442121.43931566,5.5997566263356875,5.5997566263356875,0.014228847293978148,1000,11807
query_path_6_58.graph,Uniform,2286698.0,1043038.7155660078,-0.5438668702355939,0.5438668702355939,0.011377359689823938,1000,15733
query_path_6_59.graph,Uniform,1030376.0,4417501.380621476,3.2872712297466906,3.2872712297466906,0.006739215943359119,1000,38135
query_path_6_60.graph,Uniform,2573014.0,12130277.975898359,3.71442361988639,3.71442361988639,0.008942690441136375,1000,18339
query_path_6_62.graph,Uniform,2399067.0,2066755.7940747936,-0.1385168508946213,0.1385168508946213,0.011864289183376118,1000,14413
query_path_6_63.graph,Uniform,5454872.0,3560102.7736625513,-0.34735356326187833,0.34735356326187833,0.09523809523809523,1000,1701
query_path_6_66.graph,Uniform,1030376.0,589749.3760138594,-0.42763673065574176,0.42763673065574176,0.007034674646297609,1000,38097
query_path_6_67.graph,Uniform,1030376.0,630491.7689714197,-0.3880954438268946,0.3880954438268946,0.0056019503086259664,1000,38558
query_path_6_68.graph,Uniform,976115.0,610747.2186062362,-0.3743081311052118,0.3743081311052118,0.014142102572840348,1000,11738
query_path_6_69.graph,Uniform,2286698.0,1328729.0751150958,-0.4189311071619008,0.4189311071619008,0.011146110976496244,1000,16508
query_path_6_70.graph,Uniform,2573014.0,512690.4094639724,-0.8007432491762686,0.8007432491762686,0.01177336276674025,1000,17667
query_path_6_71.graph,Uniform,2286698.0,692288.4554455446,-0.6972540950114338,0.6972540950114338,0.01054926921263555,1000,16968
query_path_6_73.graph,Uniform,2137791.0,791901.5821342536,-0.6295701581051405,0.6295701581051405,0.003797990320550383,1000,46077
query_path_6_75.graph,Uniform,5454872.0,2700307.1348740947,-0.5049733275365408,0.5049733275365408,0.06519489479130734,1000,2899
query_path_6_76.graph,Uniform,1373568.0,1915879.6879651868,0.3948196870960788,0.3948196870960788,0.004113856324162366,1000,42053
query_path_6_77.graph,Uniform,1030376.0,930831.2757018033,-0.09661009602144918,0.09661009602144918,0.0063739941040554535,1000,37653
query_path_6_78.graph,Uniform,1030376.0,2328803.425469594,1.260149135334668,1.260149135334668,0.00647623142450219,1000,37213
query_path_6_80.graph,Uniform,1358928.0,845736.7843037004,-0.3776441545808899,0.3776441545808899,0.011439892631175305,1000,15647
query_path_6_81.graph,Uniform,2137791.0,814330.6402158388,-0.6190784598607447,0.6190784598607447,0.0034008207314031786,1000,44107
query_path_6_83.graph,Uniform,1276776.0,605952.4388938448,-0.5254042691170222,0.5254042691170222,0.012106537530266344,1000,15694
query_path_6_84.graph,Uniform,1358928.0,369717.7547463009,-0.7279342579251433,0.7279342579251433,0.00858050131747855,1000,14801
