id,comments,body,createdAt,creator,score,sensitive,upvotes,username,post
8bb712d75e8b4877a1c541550b5528dc,52,"If Trump were to lose LEGITIMATELY we will accept the results, we will be pissed but we will accept it. 

BUT

If Trump loses by mail in ballot fraud or ballot manipulation....

....then be ready for the Dems to see what a REAL COUP looks like!!",20201031051347.0,10d4fd90b2ce48dbb2c20b823595c9e5,,False,574.0,QanonLV,
9d7b06f86a1c42d1af1271a3eff6f954,50,"Kroger charging Black Lives Matter fee.
I’m ver my dead body

🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
America vs Antifa Democrats 
Don’t take schiff from anyone
Silent majority can’t remain silent anymore 

@DoingRight1 follows back all 
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
Vote Trump 2020
Vote Laura Loomer for Congress
🇺🇸🇺🇸🇺🇸❤️❤️❤️🇺🇸🇺🇸🇺🇸
#gijoevets 
#gijoevets2 
#ohiw",20200812235630.0,de287e8b6026980ea0372c95b1439588,,False,166.0,DoingRight1,
a812dff4e3dc484abc10476b4f4f0831,44,"🅱️reaking News: Well...CEO Dorsey can easily be indicted for complicity with a foreign Country. So, if this is a case of playing chicken on a one-lane road, I put my bet on @realDonaldTrump 

Twitter CEO Jack Dorsey Claims: ‘After Joe Biden Is Sworn In As President, Donald Trump Could Be Easily Suspended For Rule-Violating Tweets’

Please ECHO📢 & FOLLOW US @TrumpNewsTeam  ""WE ARE PATRIOTS! WE LOVE OUR COUNTRY & SUPPORT OUR PRESIDENT!""",20201216015254.0,d3a226d496c240e59ad0578ac6b20fac,,False,66.0,TrumpNewsTeam,
095e6a5babfd458e895e5298310456bd,44,"@Raheem: The Never-Trump #LINCOLNPROJECT is now doubling down in their groveling by assaulting law firms representing @TeamTrump, doxxing lawyers

They're behaving like full-blown Nazis, and they're louder than us

#WarRoomPandemic @WarRoom2020 #RESIST",20201113160447.0,d88d1a828aad457c84e0af7815f73e12,,False,454.0,WarRoomPandemic,
30a6cb3207a14d4f850343ad4d39d18b,40,I’m in good company! Don Jr & I both #suspended from Twitter for sharing a different perspective from physicians on #HCQ & #Covid19 @DonaldJTrumpJr,20200728200654.0,db78e60178424af29653f58cd8f6b72b,,False,271.0,KelliWardAZ,
e87c60bd1d6f414f8b863a6c5ee6483b,36,"Despite Biden's lead in North Carolina, New York Times continues to expand the likelihood Trump will take the state. Their probability counters typically are very very good. Right now they have Trump at 79% chance he wins North Carolina.",20201104020011.0,23b4d63be875bf14578e5df5133444c8,,False,358.0,mitchellvii,
e7e04bb29da2481fb4cc0e0077ba61ea,35,". . . Bug-Eyed Burbank Bolshevik Adam Schiff Butthurt

Schiff on Pardoning Flynn: Trump 'Acting Like an Organized Crime Figure'",20201125181556.0,eeeb8dd25b7142b1bc69cbdbe1d8bb62,,False,61.0,ThomasFox,
8dbc507f0cee4d8dabc5b146b626be69,34,"#Parler Patriots #113
ECHO and FOLLOW

@kagrevolution
@serremmy ~~~
@italia191 ~~~
@addvibes ~~~
@mstigress ~~~

@CraftsmanDave
@PlasticGirlReporting
@BOROBODURA
@nancysawyer
@Hey_russ
@BettyBMONTANA
@Desij
@GRS1980
@Venjo
@Rondos61
@Mnty72stv
@Billiardok
@johnwalls999
@Joehowe82
@PBarresi
@Codyjarett
@welshgirl0406
@Happy1Tsfl
@SnappingTurtle
@Designerkasey
@onlywayisup
@Jsjustice1
@AmericanWoman4Trump
@AnthonyszkoM
@ChrisLester33
@Hizboss33
@ChplnCritter
@NotoriousYBG
@Trisha54
@DonaF
@Mdstriemer
@2Drama1976
@Lpsmith197482
@Redstorm
@ZoomieVet
@ConservativeMischief
@Pattykat1961
@MamaSalsa
@BlueLivesShouldMatter
@Twomack
@2jhardinc
@NeensCa
@Jolynnm
@tnyffeler
@Daistarr",20201220160437.0,a379149e85524edfb1ced26a79aacf49,,False,385.0,KAGRevolution,
315306ff3ea045aeb63ec3769364f83a,33,"FORGET A RECOUNT...

REVOTE!!

Follow IF YOU AGREE!!!
@breakingnewsusa

#StopTheSteal #ElectionFraud #trump2020 #election2020 #wewillwin",20201114165901.0,613f8d2134ed45caa50e4777bd1976bd,,False,695.0,BreakingNewsUSA,
d21622aed0354764ab74948a65ca9045,33,We Asked Kayleigh McEnany Point Blank: How Exactly Does Trump Stay In Office?,20201222162555.0,783b8d7fa91d4d26a924c7b52e728218,,False,128.0,Conservativestudio,
732131bf16444ea59d20f545f3a9ef08,32,"Wow! Donald Trump JR suspended on Twitter for posting the TRUTH about coronavirus! I usually don’t want the government getting involved in private business, but when conservatives are getting suspended, I really think the govt needs to do something about Twitter.",20200728160419.0,2b610e4983034b62bde14fb7f258d1c5,,False,160.0,RubenReport,
945bc984a541424ba289258047e766ad,30,"Do you REALLY think you're better off alone OR would you rather be with fellow Powtriots?! Darn tootin'!!!

It's the #ThumpingThursdayRide on your #PowerTrain --->>>

Carriage #0104

Please FOLLOW AND ECHO ALL conductors:

@moon52
@FATHEROFESSEN
@Jkk7178
@MeetMichael
@AK1Coleman
@Carolsievers88
@Mickelodoole
@JanAurora
@Dsware123
@tc69
@Barnett20Todd
@SilentGarden
@lakemonstercl
@Pinkk9lover
@rannonymous
@Eckelpaulark
@Lorettashere
@PhoenixRising
@Omarrshabazz

If you're not sure, just go ask Alice Deejay, my Powtriots:

@Nydeb
@Perfectgears2013
@imjustasconfusedasyouare
@Brettb7777
@catdogma
@HippieGrandpa
@blmsucks
@HappyLiberals
@Diana369
@Scottrussell39
@Cjgalloway40
@Dripsndrains1
@AllLivesMatterMAGA
@JimmyQTrumper
@Themikeyb06
@straycat22
@GrandpaToms
@Nire
@HoleSnipes
@Eddiewsmith
@JWA
@Paulbaja
@bocage25
@Abraga1853
@LisaWarner92
@Sabrina245
@Tiggy1
@Sonneofman
@Jimmac65
@Snyper222
@TheBeardedGrizzly
@RedPillinNY
@GODSGARDEN
@MDCGhost
@Fernsjjf
@Tbcollins1014",20200924230150.0,265b1ce5e0e942cf9fdbb4e1d2a718d1,,False,55.0,Jkk7178,
37f3ad581b2f403b9f34939aa9e62c1a,29,"Look at all the people who are anti-trump and anti-American. 

The Bush Family
The Clinton family
The McCain Family
Mitt Romney 
Obama 

They have all been in political power for decades. 

ALL HAVE GIVEN THE ILLUSION OF BEING EACH OTHERS OPPONENTS. 

They are all on the same side and they all hate
 WE THE PEOPLE

It has been a set up since the beginning!

They are being exposed...",20200923202135.0,10d4fd90b2ce48dbb2c20b823595c9e5,,False,287.0,QanonLV,
d67d8076d5304b2d9d9861fa07e872ad,27,"There are 2 directions that we will go down. 

Please pay attention. 

1. The SCOTUS agrees with us and Trump is restored. The left throws a tantrum. 

2. SCOTUS agrees with the democrats, thus starting a civil war. 

There are not thousands of options...",20201210185953.0,9bd0b28bd8754949b64f2c961aaf2088,,False,59.0,GeneralSnob,
f32d19d4bdfd4cc29a4808d768d491e8,26,Trump Fans are INSANE! Threats of violence to other Americans if they don't think and act just like them.... but they are free thinking? HYPOCRITES,20201116214543.0,2b1c70e951464b70bffd4d009f8b26cd,,False,25.0,ThatBitchVarla,
3c924bcebe604b6a822fe968b0f87040,26,"This isn't just Trump2020, guys! It's TrumpPence2020!!! Our stellar Veep performed tremendously - I couldn't be happier...there go my HEROES!!!!! Love you both, sirs!!!

Uh huh, it's already time for the #ThumpingThursdayRide on your #PowerTrain --->>>

Carriage #0190

Kindly FOLLOW AND ECHO ALL conductors:

@moon52
@FATHEROFESSEN
@Jkk7178
@MeetMichael
@AK1Coleman
@Carolsievers88
@Mickelodoole
@JanAurora
@Dsware123
@tc69
@Barnett20Todd
@SilentGarden
@lakemonstercl
@Pinkk9lover
@rannonymous
@Eckelpaulark

I really DO appreciate EVEN THE SMALLEST CARRIAGES, Powtriots:

@LylasMommy
@Gusv1
@Keneminian
@SUTTER
@Raseri
@5cinderella
@LtlDeb
@Patriot4Life1776
@Markgoad
@Grubworm1954
@Tattooedgoddess
@CigarDanTn
@SleepingSouls
@OldHopAlong
@Buchemi
@Mrturtle4210
@Blackkneht
@BigTrouble
@Rooster5333",20201008224551.0,265b1ce5e0e942cf9fdbb4e1d2a718d1,,False,99.0,Jkk7178,
cf1fa13e3a804969bb4d2841d63e0bd3,25,HOAX: Buffalo Man Charged with Fraud After Allegedly Spraypainting His Own Car With Racist “Trump” Slurs,20201117231838.0,5ec1d58356727ed789a3c5858842dc11,,False,94.0,bigleaguepol,
27f891642963486bba0213fe92aa4220,24,LATROBE-Arnold Palmer airport hangar hours before Trump set to speak tonight; Trump won Westmoreland County 64 percent to 33 percent in 2016,20200903221044.0,dfca6915369b47da8d6e491f92088044,,False,247.0,SalenaZito,
7f6c928cbe5845aabca20601a5b65a7b,24,With each day that passes Donald Trump is proving more and more that he was a new world order puppet,20200317231217.0,baa596d9366c4185a07d2bae8cea4d4c,,False,0.0,cj70058,
d01d445206e04bdfbc93e202d49f23e5,23,"SHOUT IT FROM THE ROOFTOPS ! 

📣 📣 ObamaGate 📣 📣

#ObamaGate #GenocidalObama #GenocidalHussein #DemocratsAreGenocidal #TREASON #DeepState #Biden #JoeBiden #PedoJoe #BidenCrimeFamily #GropeyUncleJoe #SleepyJoe #CreepyJoe #HunterBiden #genocidal #Bernie #Soros #socialist #communist #BernieSanders #ExposeBernie #Bloomberg #DemocratPandemic #PandemicHoax #CoronaVirus #ChinaVirus #ChineseVirus #WuhanVirus #DemDebate #Obama #JihadSquad #TerrorSquad #Democrat #Democrats #Hezbollah #Soleimani #Iran #Iranian #palestine #rapists #pedos #DeportTerrorists #IlhanOmar #Tlaib #AOC #Pelosi #AdamSchiff #LockThemAllUp #FakeNews #traitors #StopTheCoup #RussiaHoax #ImpeachmentHoax #WalkAway #Trump #patriot #Patriots #MAGA #KAG #KAG2020 #Trump2020 #VoteRed #WWG1WGA #TakeBackTheHouse #DrainTheSwamp",20200511223252.0,23873d4aad0544d4aa67bf7b7798af58,,False,397.0,AmericaWins2020,
6a08458986d94dfab42d8baef535d71a,23,I know I haven’t followed a lot of y’all back yet sorry I’m new here too and still learning my way around Ill try adding y’all in the next few days but heads up I like feeling free to share political things here but on the same token I’m really not die hard into politics I’m hoping after the election things will slow down with it but prefer to laugh and just express myself I’m not into numbers of followers either i figure I’d give you a heads up so you know what to expect to see I am for Trump if you haven’t noticed that anyway I hope to make friends with y’all let’s laugh express ourselves and be kind while having fun and forget that other place where ppl were so hateful.On That note if anything will get you blocked by me it’s being a jerk so be nice and I’ll see yall around,20200624024345.0,0f7cc691830c4d1abb6cd0405c16f15f,,False,10.0,AnotherRealm1,
7e4a999352bf4878ba620d3654561287,22,"EVERY time that Trump mentions Barack [HUSSEIN] Obama REAL name it’s totally purposeful. Remember when BHO said that he was a “Christian”?? Does that sound like it?? Why did he give himself the Secret Service code name #Renegade?? 

What is a RENEGADE?! (definition)

He is a TRAITOR to our great republic. He was used by the Muslim Brotherhood to infiltrate our country, at ALL levels, CREATE, and FUND ISIS to keep the never needing war machine rolling, and BANKRUPT our country while [they] made MILLIONS. 

He used his power to leverage a FULL take over of the Federal Government at the HIGHEST LEVEL and accelerate our DOWNFALL. 

Why do you think he SPIED on Trump, and threw a GREAT General Gen Flynn under the bus, and tried to ruin his life?? BECAUSE WE KNOW WHAT [THEY] DID. She was NEVER supposed to LOSE.

FULL. INSURGENCY.

HIGH. TREASON.",20201025015215.0,6771a6288d81471f9ac1c9191101f69f,,False,196.0,QStorm1111,
295fbdfc4cfb44d9bacc819819801d40,22,LIVESTREAM UPDATE TONIGHT 7PM EST. Considering the Trump Team strategy of exposing corruption and crimes of all players from the top down,20201206080217.0,1292f6629dd8435580bdf3ad4097c8a8,,False,99.0,ScottMcKay3,
6dd2bc3664714eb68cf34f34c2842977,22,Kek. Internet Gold! #TrumpWon,20201123150303.0,6d561fe82c994a729bf7858e7499c364,,False,167.0,QanonMemes,
593a5076e8ba4bbbb72b0ba0b0a2df55,18,ECHO if you’re one of the 100 million Americans that loves President Trump!,20201130014902.0,941e60e16d5c49b2b9de3754c90af55b,,False,493.0,TrumpTrainUS,
655ed654d3194428ac27a7c19b9db81b,18,"Folks!

Great clip - explains NSAM 57 - an EO outlining control of the CIA, president Kennedy drafted it but never implemented because of his untimely demise!

President Trump has resurrected it and it is now in play!

Stand proud of 45 he is truly the greatest president that has ever served this country!

Stay safe, have faith and keep a healthy mind folks!

#HOLDTHELINE 🇺🇸🇺🇸🇺🇸",20201205001606.0,20ef027bed50432581d935c9b4e1e854,,False,310.0,freedommaker4u2,
bc5854cde7ac4f2a96b2912511fd1d38,18,"So refresh my memory, when #Trump stated the benefits of #hydroxychloroquine he was accused of being a murderer

But when #CNN put out #FakeNews we should just give them a break even though they helped cause people to die.",20200705183909.0,05420d9487ce4cb38a6c8896dc1b4050,,False,97.0,RealSimpleMax,
6101983bf3004e91be1f4e441f723ead,17,"Today I asked Alexa “who is the president”. Her answer was “the current president is Donald J. Trump”. Then she immediately followed that by saying: “According to the Associated Press Joe Biden is the president elect to be sworn in on January 20, 2021.”

Amazon along with big tech and the media have already coronated sleepy/creepy Joe Biden as the president elect, which at this time is simply not true. 

Amazon just wants to continue business with China along with all the other big tech companies. For them, Trump equals uncertainty and increased costs if they cannot simply outsource everything to China to create products with the cheapest possible price. They can’t stand it, and they want him out at any cost. Even their lobbyists can’t wine and dine a billionaire to gain influence. They just want the good old days back when they could buy any politician. Since they can’t buy Trump, the only other choice is to destroy him by any means. That’s exactly what’s happening now. So sad.",20201118070247.0,79b9b791cfda41e8aed07a7244ea89ea,,False,32.0,Foiegras,
c7119d7c39874012936414bcc043a8be,17,"#Trump2020
#SaveAmerica",20200715135201.0,8affcd43adee4f41bb9a7661c0eea697,,False,367.0,TiffanythePatriot,
50d60ec4f7f34a5799cb5b705ca838ac,16,"Food, Water, Housing, and Healthcare are all human rights, and if you don't like it then guzzle my squirt. 

#maga #maga2020 #snowflake #alm #racism #racist #sexism #sexist #biden2020 #disclosure #discrimination #blm #blacklivesmatter #anarchist #trumptrain #trump2020 #alllivesmatter #AllCopsAreBastards #acab #feminist #communist #socialist #feminism #communism #socialism #totheleft #slidetotheleft #left #defundthepolice #qanon #democrats #americafirst #republicans #savethechildren #thegreatawakening #antifa #antifascist #discovery #nazi #nazisarebad #poor #poorlyeducated #stupid #moron #defundanddisbandtheuselessunitednations #useless #masksareuseless #wearamask #trump #lost #trumplost #trumplost2020 #donaldjtrump #redwave #voterfraud #deepstate #electoralfraud #2020election #usps #stopthesteal #stopstaterunmedia #stopwatchingmsm",20201116025717.0,a9ea01d3a6f54045a3b417e9b32208e3,,False,5.0,feministfrost,
cc8c7d29f764423db5eaa43425bf7507,16,Things are getting spicy in Georgia. They’ve released the report of the 12/3 election integrity hearings. Might they rescind their electors and send a new (certified) slate for Donald Trump?,20201221053859.0,ee398d4572ae353a16e4ac115418241b,,False,289.0,thewashingtonpundit,
a724ed60499b4d7f883b744773c710af,14,"WATCH: Trump suggests FBI and DOJ may be involved in alleged voter fraud

WATCH: Trump GOES OFF in new interview: 'This election was a total fraud' | The Post Millennial",20201129232819.0,eeeb8dd25b7142b1bc69cbdbe1d8bb62,,False,193.0,ThomasFox,
7240e99d9ae544a38a693f5c5c1afb9f,14,WATCH: ‘Black Lives Matter’ Founder: ‘Goal’ Is To Remove Trump; Reveals ‘Marxist’ Ideology | The Daily Wire -,20200622190200.0,46563f08c3a34bebbf4960877d77230f,,False,41.0,Starblazer692003,
cb1b115bccfb496696bb103fba50f9f0,14,"""An MRC study finds that 4.6% of Joe Biden voters would NOT have voted for him had they known about the Biden family's corrupt business dealings.""

This is what I'm talking about. If the media wasn't so corrupt, the results would have been different!

#bidencrimefamily #bidencriminalenterprise #trump2020landslide #democratsaredestroyingamerica #voterfraud #electionfraud #corruption #trump #kag2020 #keepamericagreat #trump2020 #trumptrain #presidenttrump",20201110182431.0,81cdadf1b3d04b44be54614a904cb69a,,False,111.0,clinteastwoodreal,
618df82c93034f3c9b47f1dbb6a8eb86,14,"@peoplespundit : President #TRUMP 's best option is to go to state legislatures

#WarRoomPandemic @warroom2020 #ELECTIONFRAUD #AMERICAFIRST",20201118002639.0,d88d1a828aad457c84e0af7815f73e12,,False,534.0,WarRoomPandemic,
f70984042db9403a93ad0799f93072ea,14,"@FrontlineAmerica and @FogCityMidge report LIVE from #MarchForTrump in DC:

""It's going to be massive""

#WarRoomPandemic @WarRoom2020 #americafirst",20201212155712.0,d88d1a828aad457c84e0af7815f73e12,,False,463.0,WarRoomPandemic,
5cde987041fb44d69ea6920af6c48a10,13,@TheProudBoys thank you guys for sending me the official #proudboys uniform! I put it on Immediately! Sieg Heil my brothers!! #snuggie #thirdreich #trump2020 #qanon #liberalismisamentaldisorder #itsnotokaytobegay,20201129212849.0,9b37ee4e565042ab83e930c5a0dabb45,,False,4.0,SubzeroIceguy,
f524526c348e486794fac3bd12156b22,13,"Look out: The Senate Majority is in Serious Trouble!

With momentum swinging hard against the president, Republicans are playing defense on battlefields once thought secure. There are 35 seats at stake in November (two of which, Arizona and one of the Georgia seats, are special elections) and Republicans hold 23 of those seats. Alabama, liberated from the anchor candidacy of Roy Moore, has been expected to flip to any Republican candidate who can spell their own name, in this case former football coach Tommy Tuberville. That means that the Democrats need to flip four seats, assuming Biden wins the presidency.
Can they flip that many Republican seats? The answer increasingly appears to be, “yes.”

Republicans trail significantly in AZ and Colorado, and Maine, Iowa, North Carolina, and Montana are all tossups. Other than Alabama, the only other state where Republicans have a chance to flip a Senate seat is Michigan, but the excellent John James appears anchored by President Trump.",20200727124249.0,20ef027bed50432581d935c9b4e1e854,,False,5.0,freedommaker4u2,
cba12da613b44f37a2ff4f43b9d0203d,13,"RGB doesn’t get to dictate to Mitch McConnell from the grave. 

Seat Trump’s Nominee.",20200919010836.0,ff51a6d600184e00920d436ca2c98019,,False,101.0,larryward,
a8e6ad8c88e74296abb10992aaad402a,13,Remember this in November of 2020 #trump2020,20190723220253.0,49f175a8bf2d477f9a0d66c4b2dae858,,False,78.0,lucki,
0a8bc75dff1a42668350f73c3d91cb09,13,White man charged with stabbing Black Trump supporter in Portland @washtimes,20200727182043.0,d458d0fb5d764405b19e6baffca81f13,,False,44.0,JessicaChasmar,
bd77eecf1fd444369947c11c3d7bb8cb,13,"I’ll be posting the drawing of Trump tomorrow. Thanks for the photo suggestions; they’re great!

In the meantime, here is some bluegrass from me and a couple buddies. I’m on bass, William Rose on banjo, and Mike Rose on guitar.

The song is Monroe’s Hornpipe. Trying to get a good take is 70% bloopers, 25% cursing, and 5% usable footage. This is part of the 5%.

You can follow the guitarist, Mike Rose, on Instagram @mikeroseguitar. 

If you like my posts, please consider turning on notifications. Thanks!

#billmonroe #monroeshornpipe #tonyrice #bluegrass #guitar #banjo #bass #bassguitar #music #musician #musicians #song #songs #acoustic #basssolo #trump #trump2020 #politics #popular #meme #memes #portrait #pencil #drawing #sketch #sketchbook #draw #art #artist #artists #arts #original #popular #parler #artofparler #parlerart #photooftheday",20200711181125.0,fc18a8aff2f1444e9e2ae47be948345a,,False,82.0,FleshAndGraphite,
8bd0662f266e41db8f94fc8eb381ad9f,13,Remember that as many as 25% of Trump's rally crowds have been registered Democrats. That means a lot of these early votes submitted by Democrats could be votes for Trump.,20201009202057.0,23b4d63be875bf14578e5df5133444c8,,False,307.0,mitchellvii,
8daf3f07380240dc89e6e95e09a30253,13,"Ilhan Omar Accuses Trump Of Putting Her Life At Risk With His Insults

Screw Omar!!! Worthless Bitch",20201021151559.0,ac2508469b274a2481eda0aa68766d02,,False,15.0,WillowjamesS,
47d8004c75d3461388089136615926e6,13,"Finally done with surgery! It's #ThumpingThursdayRide on your #PowerTrain! Let's roll --->>>

Carriage 5

Please FOLLOW and ECHO ALL conductors:

@moon52
@FATHEROFESSEN
@HealSuffering
@MeetMichael
@AK1Coleman
@AMMOCOLLECTOR
@Carolsievers88
@Mickelodoole
@JanAurora
@Dsware123
@tc69
@Barnett20Todd
@SilentGarden
@lakemonstercl
@Phoenixrising
@Pinkk9lover
@Jkk7178

You waited a week for this, Powtriots:

@DawnstarrEwing
@AnnieB1303
@VernS
@Pittsteelersfan408
@Cardlady52
@metalpatriot
@Pamelakey
@KYPatrick721
@Gregthrower2
@blakeRenMan
@AmericanCrusader
@MAGAnificense
@MsTruthSeekerQ
@Salgoudetac03
@Mettachine85
@St77all79
@NjladyPatriot
@ljnamma
@Woodbdw2
@Juls4Trump
@Chugney
@PatGarrett
@blocked
@BattagliaP
@PrairiePatriot
@SueCal60
@REDassWHITEstarsBLUEseas
@mdbussiere1
@Nancyqsj
@Sedonasctibe
@NurseRob
@PartrishPatriot
@Kcmathews
@Lon24
@Sgt24Txretired
@stefierussell
@SherylLDever
@Randid0411
@YvetteWoodall
@Cuteyesq
@Jwalmaraz
@FaeLyn
@Carlasimonds
@TamiG4Trump
@tmkarel",20200910174105.0,265b1ce5e0e942cf9fdbb4e1d2a718d1,,False,43.0,Jkk7178,
6b4fabdd040a43458d3db68faf2ac934,13,Election 2020: 'War games' on Trump vs. Biden race show risk of chaos,20200811142233.0,a9dcee03a0da41fa864e79a7279832e4,,False,48.0,Richvaldes,
640bfe752b4a409cae847f9686aeaf97,12,"Don’t you think it’s strange the way Confident Winners Act vs the Biden Backers Act? Why all the Panic?

Biden should be siding with Trump in questioning the results. ""Biden should welcome recounts. ...""",20201122132645.0,40d63893f73347abb5b4c085600f6c6e,,False,317.0,Hitthegspot,
8714bd73dd3046cb9ac0ad2d391c4f32,12,"Months ago, I hated Trump and the right. They were the racist party. I wanted to wear my mask and protest BLM. I supported black lives matter, and I gained more knowledge on my white privileged and systematic racism, and how our system kept POC down. I kept researching, kept reading stories, kept having conversations. My research went so deep, my conversations were so detailed, it lead me down so many paths. I began to unravel the lies of the mainstream media. I began to learn how Trump has helped the black community, creating the lowest unemployment rates for not only them, but everyone. I learned about the funding he put into black communities. I learned that the Democratic Party, the essence of my being, created “systematic racism”, as well as uses buzz words to create a narrative. I learned that being forced to wear masks goes against our constitutional rights. I learned that CENSORSHIP IS THE FIRST STEP to destroying democracy. Democrats are destroying America. I walked away.",20200722171743.0,50654c6b65a84e7dbadaf9b76be57871,,False,19.0,Gbalrt,
e3c4635f7b8d4a2896d5f21b4708be86,12,"The Unity List: 4 - 08/24
1000-4999 followers.
👉 Follow and Echo 👈

@smallvoice
@imadjtfan
@iREEDgud
@Irish0820
@JamesK2
@JayJ6018
@jillbisch55
@Jimblohm
@Jnell
@joeybingham
@johanswanepoel
@JustanotherSMuser
@Justasaying
@EconomicLogic
@katdool1gmail
@Kate4grace
@KathrynLTownsend
@KBMeeh
@fedupnotgonnastayquite
@Kentendy
@Kerimaadam
@Ketch007
@Kgoode76
@KYB1953
@KyTrumpTrainConductor
@Lancelot
@Laxcoach
@flaheartlandlady
@libertysredoubt
@Lisaann100
@Linda1170
@Lmtlmt
@LoveMyPOTUS45
@LovinGumbo
@Marcormom
@Marilynmadd
@Martymarsola
@MaryQuiteContrary
@MichaelGuy
@MikeDBennett
@Minniebre
@Minisportstore
@MissKacyC
@MissParker
@MommaHoback
@MostlySunny
@MrRickTurner
@Mtagrob
@Natannrn
@NCgolf
@NewBeachBum
@Norsemiss
@NotMitRomney
@blocked
@Oddvar
@Misfitt
@Ollie8867
@onealaj
@patriotpoe76
@PFM
@Philellis2710
@photofinish
@Planetmars46
@Poeleslie
@Poobs
@ProverbsOneFive
@Qanon1983
@QuietRepublican
@Rabiddog61
@RalphPotvin20
@Ramann2010
@RayBird
@Rcrobin22
@rebeccaajoanmahan
@Rebellyell44
@rednecker53",20200824230949.0,71424e6c8f67410f9d77f6f96101ad39,,False,20.0,JHoward66,
53f6ee38b2cc4fb69d69f0968d4267b0,12,"Just in case you forgot who the racist is.
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
America vs Antifa Democrats 
Don’t take schiff from anyone
Silent majority can’t remain silent anymore 

@DoingRight1 follows back all 
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
Vote Trump 2020
Vote Laura Loomer for Congress
🇺🇸🇺🇸🇺🇸❤️❤️❤️🇺🇸🇺🇸🇺🇸
#gijoevets 
#gijoevets2 
#ohiw",20201103014751.0,de287e8b6026980ea0372c95b1439588,,False,232.0,DoingRight1,
b726b83022774ab79550a6d3a9c4a8d3,12,"I don’t expect to get kudos from this post. Just keep his observations in the back of your head. There is the law of cause and effect. What I understand is that we need to re-elect Trump irregardless of what opposite effect it may have. 

It's Trump’s Revolution
His supporters wanted a bulwark against liberalism. But his failed presidency is pushing the country to the left.
Ross Douthat

“ What we are seeing right now in America, an accelerated leftward shift, probably won’t continue at this pace through 2024”",20200614015258.0,b80ce6616c844000a4779079ce91b0d8,,False,10.0,Mblingerfelt,
06a6cf6656af40b1ad89f7459399efc4,12,"📣 GEORGIA LAWSUIT
Witness Testifies About Use of Different Paper For ‘Counterfeit’ Ballots, ‘Watermark Solid Grey Instead of Transparent’

Many witnesses testified they saw ballots marked for President Trump being put into Joe Biden piles and pre-printed “pristine” ballots that went 100% for Joe Biden.

One affiant testified they saw “counterfeit” ballots with darker colored watermarks that went 100% to Joe Biden.

When the Elections Director was alerted to the counterfeit ballots they brushed off concerns and said the watermarks were darker because of the use of different printers.

#georgia #election2020 #watermark #watermarkedballots #trump #trump2020 #stopthesteal #affiant #witness #cheating",20201127165602.0,47653a9bd9214fd4919eb57012467a47,,False,92.0,Tammygrabel,
a929108d58f24e97bc95d3c84b42686a,12,"ATTN : U.S. SECRET SERVICE – Craig Randall Sawyer believed to pose “severe and credible threat” to President Trump

October 8, 2020",20201009040145.0,f0d7f0017663453d8e5be91243f09824,,False,13.0,Riddlson,
84471396b99241aab68dfb12088f9bcb,12,What we are seeing now has been fifty years in the making. Make no mistake. This is not about taking down Trump. This is about taking down America. Trump just unexpectedly got in the way.,20200605021332.0,35ff6782063841fd8b984a20bebb1e59,,False,81.0,itsBest,
ae4d668be5e848689ceb30247058ef4c,12,N.Y. Democrats demand Trump rescind Susan B. Anthony pardon: 'Treated her like a criminal' @washtimes,20200819170419.0,d458d0fb5d764405b19e6baffca81f13,,False,24.0,JessicaChasmar,
f6b2468ae3634364af5f49e19936c772,12,"Hollywood-style TRUMP sign on the 405! 😳😳😳

If you DONT think Cailifornia has the potential of going RED in 2020...I’d seriously rethink that! 🇺🇸🇺🇸🇺🇸",20201008031619.0,6771a6288d81471f9ac1c9191101f69f,,False,118.0,QStorm1111,
f2c0fafeb82c42d28d20670b4c196d0a,12,DON'T LET TRUMP STEAL ANOTHER ELECTION!,20200804175607.0,eeeb8dd25b7142b1bc69cbdbe1d8bb62,,False,45.0,ThomasFox,
4e288129c74a4c3dbe3681bc80d24897,11,"🅱️reaking News: CLUELESS--> GOP Is Sending Senators Mike Lee, Ted Cruz, Tim Scott to Campaign in Georgia After Refusing to Stand with Trump and Then Voting to Give US Jobs to Foreignors 

PLEASE ECHO📢 & FOLLOW US @TrumpNewsTeam  FOR MORE UPDATE NEWS",20201204234758.0,d3a226d496c240e59ad0578ac6b20fac,,False,15.0,TrumpNewsTeam,
bfbd61e5ec95470fa34c6ab29d186a18,11,"I can’t see anything that Trump has said that indicates he intends to pardon her or that he does not want this pursued to the end.

On the other hand, Mossad & other security services will want this all dropped & concealed. Epstein’s operation was to enable them to blackmail politicians & others in the pursuit of foreign policy decisions.

Trump & those who prosecute this case are sticking their necks out as far as they can go. May God protect them.",20200723194708.0,765f0aff9b1941c29517926a454d4932,,False,72.0,GerardBatten,
